Index;Date;Time;Tensao (V);Corrente (A);Potencia (W);Potencia (VA);Potencia (VAR);Fator de Potencia;Angulo (Grau);Frequencia (Hz);Energia (Wh);Energia (Wh+)
0;2024-08-02;10:36:40;127.04;2.90;358.84;368.46;83.62;0.97;-13.10;60.01;99100000000000005192630646116011999232.00;65.72;65.74;-0.03
1;2024-08-02;10:36:41;127.12;2.90;358.90;368.66;84.25;0.97;-13.20;60.01;99100000000000005192630646116011999232.00;65.83;65.85;-0.03
2;2024-08-02;10:36:42;127.11;2.90;358.91;368.66;84.23;0.97;-13.20;60.01;99100000000000005192630646116011999232.00;65.95;65.97;-0.03
3;2024-08-02;10:36:43;127.08;2.88;356.40;366.28;84.49;0.97;-13.30;60.01;99100000000000005192630646116011999232.00;66.06;66.08;-0.03
4;2024-08-02;10:36:44;127.07;2.90;358.60;368.36;84.25;0.97;-13.20;60.01;99100000000000005192630646116011999232.00;66.17;66.20;-0.03
5;2024-08-02;10:36:45;127.04;2.90;358.34;367.88;83.26;0.97;-13.10;59.99;99100000000000005192630646116011999232.00;66.29;66.32;-0.03
6;2024-08-02;10:36:47;127.02;2.89;356.37;366.46;85.40;0.97;-13.50;60.01;99100000000000005192630646116011999232.00;66.41;66.44;-0.03
7;2024-08-02;10:36:48;126.97;2.91;360.24;369.61;82.70;0.97;-12.90;60.01;99100000000000005192630646116011999232.00;66.53;66.56;-0.03
8;2024-08-02;10:36:49;127.07;2.92;361.81;371.07;82.36;0.98;-12.80;59.99;99100000000000005192630646116011999232.00;66.64;66.67;-0.03
9;2024-08-02;10:36:50;127.12;2.89;358.41;367.94;83.18;0.97;-13.10;59.99;99100000000000005192630646116011999232.00;66.76;66.79;-0.03
